PoreSize,Day,Replicate,PoreID,CellCount,EdgeCount,PoreArea,S1_Density,S4_EdgeDensity,S2_Coverage,S3_Circularity
600,10,2,3,182,99,349351.556595578,0.00052096518983223,0.00263224469865151,0.187749721683676,0.858106151624966
600,10,2,4,237,137,350953.037674157,0.000675304028056435,0.00338082782220025,0.192234254728088,0.870760204539484
600,10,2,5,213,119,354031.910688076,0.000601640681445989,0.00290261246991105,0.213631400223897,0.880374198172208
600,10,2,6,161,99,342820.223040753,0.000469633904826149,0.00259236315765613,0.179733122907479,0.797559909111731
600,10,2,7,243,165,364814.871360969,0.000666091267314489,0.00444471263267577,0.150476714833148,0.814548232910357
600,10,2,8,245,122,356980.398710246,0.000686312192168461,0.00313455162732653,0.20622439699874,0.822151555783678
600,10,2,9,172,93,352490.950991961,0.00048795578869746,0.00382458011766493,0.118359805095922,0.640434416163986
600,10,3,1,143,100,339097.906583909,0.00042170711533017,0.00283674377813693,0.155315837171266,0.848916228359098
600,10,3,2,162,113,352772.287536798,0.000459219745210574,0.003190232198184,0.151763719287582,0.848573555808777
600,10,3,3,236,153,346521.745292528,0.000681053940210224,0.0037040364181656,0.205297710567764,0.90811843398461
600,10,3,4,217,133,355009.642168737,0.000611251003421645,0.0033693402045433,0.18386212292535,0.876901985228081
600,10,3,5,279,159,341184.500183612,0.000817739375176344,0.0036171092345258,0.260602331197652,0.927248686854297
600,10,3,6,210,128,346302.558040947,0.000606406147237208,0.00338627940994229,0.185103642854232,0.920065747022934
600,10,3,7,229,143,354044.365472101,0.000646811592933105,0.00349076138370632,0.197392228932833,0.879287449928052
600,10,3,8,241,153,368054.380076555,0.000654794544083057,0.00368200959043983,0.202162552805319,0.894412807998242
600,10,3,9,223,124,339027.856003274,0.000657763060029635,0.00322090644043101,0.205606760189529,0.889633328642299
600,10,3,10,167,108,347393.621214985,0.00048072270128602,0.00311690485949084,0.156003385317122,0.864644965253762
600,14,2,1,530,169,334733.611811746,0.00158334861304001,0.00382313377440783,0.486998449206037,0.947268831318867
600,14,2,2,330,150,343426.350778882,0.000960904715819181,0.00336786062579892,0.323373585887557,0.928152598761972
600,14,2,3,444,148,350484.200051952,0.00126681887495695,0.00331257866100877,0.420749161809819,0.950647275455812
600,14,2,4,469,157,362050.689226671,0.00129539872165903,0.00338507289032926,0.441094209101506,0.952501315553562
600,14,2,5,200,120,341589.181564903,0.000585498636355376,0.00280356599395347,0.21456986677321,0.873595818726973
600,14,2,6,255,158,353358.35644331,0.000721647006078121,0.00350353056264073,0.264082754466651,0.827670901654583
600,14,3,1,253,146,362161.347210098,0.000698583661533678,0.00340682143300088,0.215356473032186,0.895900769111165
600,14,3,2,292,164,348088.040100406,0.000838868235506664,0.00373022941627783,0.255387470255961,0.93385996566359
600,14,3,3,467,170,346073.477438655,0.00134942441546327,0.00386794282468147,0.392378224807075,0.970352273549805
600,14,3,4,277,151,333860.914704626,0.000829686818072335,0.00358687878861222,0.255364868863492,0.922559692800714
600,18,1,1,316,196,372488.089053047,0.00084834927420994,0.00423592068759982,0.241990494995738,0.881499570316276
600,18,1,2,339,152,373259.228949739,0.000908215989605572,0.0032634280681344,0.31062659847591,0.945266630156404
600,18,1,3,348,180,356033.88896873,0.000977435044197616,0.00393303805501514,0.290433114973292,0.935976749218265
600,18,1,4,387,188,345688.997497093,0.0011195033767404,0.00431734941139137,0.318337719012226,0.975733028777241
600,18,1,5,925,156,350141.177854029,0.00264179153582909,0.00345264385973387,0.999997969899997,0.901801435694145
600,18,1,6,498,150,331180.011510885,0.00150371394012598,0.00341713810609109,0.559704922546614,0.986088508875511
600,18,1,7,633,220,358371.679685302,0.00176632260829276,0.00476751590568741,0.528098203594172,0.990321519562182
600,18,1,8,503,207,363411.100234833,0.00138410741904957,0.00447682434552939,0.429187559465014,0.982946347127448
600,18,1,9,788,170,351947.578647057,0.00223896980064247,0.00372405484098123,0.86639958798521,0.960612550154838
600,18,2,1,1047,224,376243.562690045,0.00278277186329573,0.00476313443688227,0.999258870611656,0.988294558792493
600,18,2,2,903,173,354776.95327723,0.00254526116101566,0.00378799549725553,1,NaN
600,18,2,3,905,176,368356.387694526,0.00245685979728552,0.00376009740041686,1,NaN
600,18,2,4,511,165,357015.025877058,0.00143131230609876,0.00358511189771877,0.515108660964026,0.968143366318666
600,18,2,5,842,159,337166.754169481,0.00249728061734331,0.00355009377540207,1,NaN
600,18,2,6,833,158,348681.861096673,0.00238899722910751,0.00347312465091931,1,NaN
600,18,2,7,437,217,364905.856526551,0.00119756915978191,0.0046445333827092,0.360176763354997,0.971220363776611
600,18,2,8,947,158,347471.12880957,0.00272540628985322,0.00348060646778482,1,NaN
600,18,2,9,947,233,362789.029783538,0.0026103325135411,0.00501503265344967,0.995973587179745,0.782211790540707
600,18,3,1,685,187,369498.170285836,0.00185386574301599,0.00399642133151796,0.592011386393436,0.969972747143929
600,18,3,2,319,179,354651.442490778,0.000899474700454079,0.00399856841743182,0.255202687341697,0.931657704743774
600,18,3,3,1085,227,363109.914965728,0.00298807593866559,0.00492908009734337,1,NaN
600,18,3,4,426,184,348789.093613252,0.00122136846535793,0.00415178328530194,0.383558999659659,0.971532443167353
600,18,3,5,259,136,343726.926772325,0.000753505122313429,0.00315437051104023,0.268150691001908,0.945393170388935
600,18,3,6,935,158,348388.596411178,0.00268378474390846,0.00352762217562376,1,NaN
600,18,3,7,359,219,367237.351394612,0.000977569407459971,0.00494618258437744,0.244962138441821,0.904954930794158
600,18,3,8,306,161,358722.72401278,0.000853026528615172,0.00363425929525384,0.272896423754075,0.929556216220396
600,18,3,9,393,156,368016.919604634,0.00106788568422943,0.00333589658830917,0.397529125514398,0.972629786445922
600,28,1,1,862,141,338007.859221404,0.00255023655954511,0.00320900682687228,1,NaN
600,28,1,2,957,143,351416.290269457,0.00272326590001333,0.00318814593203957,1,NaN
600,28,1,3,674,202,349131.912719288,0.00193050241311488,0.00447081153505911,0.549848800247341,0.976431343596318
600,28,1,4,925,163,360592.59102064,0.0025652218682082,0.00356234325725936,1,NaN
600,28,1,5,769,167,352861.796778466,0.00217932348307685,0.00371065194305918,0.729370761386377,0.985894229189018
600,28,1,6,985,243,371219.678669905,0.00265341536722755,0.00523532773071146,1,NaN
600,28,1,7,782,169,350261.103613575,0.00223262015659821,0.00377350700306802,1,NaN
600,28,1,8,635,114,344044.359392428,0.00184569222736682,0.00256862798472924,1,NaN
600,28,1,9,712,131,356926.579360068,0.00199480801143064,0.00288423855664307,1,NaN
600,28,2,1,957,181,364852.646452037,0.00262297672582678,0.00397743649258657,0.834593336285385,0.948317167128676
600,28,2,2,979,172,351227.617906005,0.00278736622659895,0.00383822964301668,1,NaN
600,28,2,3,975,172,367407.339304417,0.00265373033060768,0.00373923710261931,0.879308672220719,0.986214649366177
600,28,2,4,906,153,357205.119883722,0.00253635782234847,0.00340551125414062,0.871061242242735,0.911400312702894
600,28,2,5,926,143,342517.819220322,0.00270350897978933,0.0032301954852287,1,NaN
600,28,2,6,1039,175,348475.418193068,0.00298155894435101,0.00391312943852846,1,NaN
600,28,2,7,1042,186,373199.824572657,0.00279206990837462,0.00404454004891507,0.999792391233958,0.78348676652622
600,28,2,8,1040,187,357549.969908632,0.00290868434492041,0.00414267517486411,0.944503454351608,0.864259265132928
600,28,2,9,692,208,369781.686560732,0.00187137444916799,0.00455606496300203,0.498636421429397,0.996397037217161
600,28,3,1,933,142,356895.506301287,0.00261421055610707,0.0030961488140539,1,NaN
600,28,3,2,972,146,379868.448243406,0.00255878055809778,0.00309832784733932,1,NaN
600,28,3,3,858,223,361855.822560652,0.00237111011211154,0.00486515951661941,0.760986274891124,0.954999686751281
600,28,3,4,553,135,345875.131211952,0.00159884290628898,0.00300123370335769,0.578785676852818,0.981304425099585
600,28,3,5,852,117,362042.667097116,0.00235331378710525,0.0025736229331359,1,NaN
600,28,3,6,886,156,345206.654264371,0.00256657856693999,0.00347285899630103,1,NaN
600,28,3,7,727,154,328830.847648615,0.00221086313890132,0.00351921147078964,0.722692555570962,0.979768704093153
600,28,3,8,907,149,347549.826915961,0.00260969774621501,0.00333631069993974,1,NaN
600,28,3,9,1011,200,356663.778457693,0.00283460239324505,0.00440311247225568,0.999999715289441,1
